epsilon,step,layer,index,clean,dp
8,32,blocks/11/attention/query/kernel,85,3.04347395285731182e-06,5.65819861367344856e-03
8,32,blocks/11/attention/query/kernel,86,3.01760815091256518e-06,5.62863145023584366e-03
8,32,blocks/11/attention/query/kernel,87,2.95905283564934507e-06,5.57509902864694595e-03
8,32,blocks/11/attention/query/kernel,88,2.89964236799278297e-06,5.57244895026087761e-03
8,32,blocks/11/attention/query/kernel,89,2.81931943391100504e-06,5.44627197086811066e-03
8,32,blocks/11/attention/query/kernel,90,2.79091636912198737e-06,5.41602401062846184e-03
8,32,blocks/11/attention/query/kernel,91,2.78297875411226414e-06,5.35548711195588112e-03
8,32,blocks/11/attention/query/kernel,92,2.67068708126316778e-06,5.27919409796595573e-03
8,32,blocks/11/attention/query/kernel,93,2.64989625975431409e-06,5.22482395172119141e-03
8,32,blocks/11/attention/query/kernel,94,2.61398872680729255e-06,5.11421449482440948e-03
8,32,blocks/11/attention/query/kernel,95,2.57013425652985461e-06,5.04891015589237213e-03
8,32,blocks/11/attention/query/kernel,96,2.52854010795999784e-06,5.01297600567340851e-03
8,32,blocks/11/attention/query/kernel,97,2.46241052082041278e-06,4.98608965426683426e-03
8,32,blocks/11/attention/query/kernel,98,2.42984742726548575e-06,4.87043941393494606e-03
8,32,blocks/11/attention/query/kernel,99,2.38652091866242699e-06,4.83057741075754166e-03
8,32,blocks/11/attention/query/kernel,100,2.35831748796044849e-06,4.81572886928915977e-03
8,32,blocks/11/attention/query/kernel,101,2.28427370529971085e-06,4.69803018495440483e-03
8,32,blocks/11/attention/query/kernel,102,2.27680834541388322e-06,4.67803468927741051e-03
8,32,blocks/11/attention/query/kernel,103,2.26476504394668154e-06,4.62949415668845177e-03
8,32,blocks/11/attention/query/kernel,104,2.20748961510253139e-06,4.55826381221413612e-03
8,32,blocks/11/attention/query/kernel,105,2.15457475860603154e-06,4.50408691540360451e-03
8,32,blocks/11/attention/query/kernel,106,2.12838313018437475e-06,4.49214829131960869e-03
8,32,blocks/11/attention/query/kernel,107,2.10224061447661370e-06,4.46782307699322701e-03
8,32,blocks/11/attention/query/kernel,108,2.01859506887558382e-06,4.35448437929153442e-03
8,32,blocks/11/attention/query/kernel,109,1.97799090528860688e-06,4.32624854147434235e-03
8,32,blocks/11/attention/query/kernel,110,1.96351152226270642e-06,4.25955606624484062e-03
8,32,blocks/11/attention/query/kernel,111,1.94963422472937964e-06,4.21779928728938103e-03
8,32,blocks/11/attention/query/kernel,112,1.93650134860945400e-06,4.17658267542719841e-03
8,32,blocks/11/attention/query/kernel,113,1.85047497325285804e-06,4.14753099903464317e-03
8,32,blocks/11/attention/query/kernel,114,1.82305188900500070e-06,4.05200105160474777e-03
8,32,blocks/11/attention/query/kernel,115,1.81134817012207350e-06,4.00664936751127243e-03
8,32,blocks/11/attention/query/kernel,116,1.77337915374664590e-06,3.94580233842134476e-03
8,32,blocks/11/attention/query/kernel,117,1.73936609826341737e-06,3.92036698758602142e-03
8,32,blocks/11/attention/query/kernel,118,1.72201885106915142e-06,3.86216421611607075e-03
8,32,blocks/11/attention/query/kernel,119,1.67698794939497020e-06,3.83207225240767002e-03
8,32,blocks/11/attention/query/kernel,120,1.64466882779379375e-06,3.77207924611866474e-03
8,32,blocks/11/attention/query/kernel,121,1.61096409101446625e-06,3.75428749248385429e-03
8,32,blocks/11/attention/query/kernel,122,1.58011425810400397e-06,3.68631188757717609e-03
8,32,blocks/11/attention/query/kernel,123,1.53520534240669804e-06,3.58964176848530769e-03
8,32,blocks/11/attention/query/kernel,124,1.50660071085439995e-06,3.53637593798339367e-03
8,32,blocks/11/attention/query/kernel,125,1.48113508657843340e-06,3.44028626568615437e-03
8,32,blocks/11/attention/query/kernel,126,1.45077876823052065e-06,3.40549740940332413e-03
8,32,blocks/11/attention/query/kernel,127,1.43995316648215521e-06,3.36798396892845631e-03
8,32,blocks/11/attention/query/kernel,128,1.42185547247208888e-06,3.25575168244540691e-03
8,32,blocks/11/attention/query/kernel,129,1.39900555495842127e-06,3.22528090327978134e-03
8,32,blocks/11/attention/query/kernel,130,1.35497930386918597e-06,3.14740836620330811e-03
8,32,blocks/11/attention/query/kernel,131,1.28232011320505990e-06,3.12770204618573189e-03
8,32,blocks/11/attention/query/kernel,132,1.26618670037714764e-06,3.10260755941271782e-03
8,32,blocks/11/attention/query/kernel,133,1.24656980915460736e-06,3.01102828234434128e-03
8,32,blocks/11/attention/query/kernel,134,1.23278095998102799e-06,2.94808391481637955e-03
8,32,blocks/11/attention/query/kernel,135,1.21117091111955233e-06,2.89940834045410156e-03
8,32,blocks/11/attention/query/kernel,136,1.18872469556663418e-06,2.88455164991319180e-03
8,32,blocks/11/attention/query/kernel,137,1.18139291771512944e-06,2.84287449903786182e-03
8,32,blocks/11/attention/query/kernel,138,1.12950465336325578e-06,2.81860912218689919e-03
8,32,blocks/11/attention/query/kernel,139,1.10931830477056792e-06,2.76706041768193245e-03
8,32,blocks/11/attention/query/kernel,140,1.07256914816389326e-06,2.73242709226906300e-03
8,32,blocks/11/attention/query/kernel,141,1.06845686786982697e-06,2.67778988927602768e-03
8,32,blocks/11/attention/query/kernel,142,1.04708101389405783e-06,2.59588216431438923e-03
8,32,blocks/11/attention/query/kernel,143,1.02031390269985422e-06,2.49991938471794128e-03
8,32,blocks/11/attention/query/kernel,144,1.00191073215682991e-06,2.44908337481319904e-03
8,32,blocks/11/attention/query/kernel,145,9.91053525467577856e-07,2.42100888863205910e-03
8,32,blocks/11/attention/query/kernel,146,9.78100501924927812e-07,2.34951800666749477e-03
8,32,blocks/11/attention/query/kernel,147,9.26717518723307876e-07,2.33293441124260426e-03
8,32,blocks/11/attention/query/kernel,148,9.14656766326515935e-07,2.25179456174373627e-03
8,32,blocks/11/attention/query/kernel,149,9.04018179426202551e-07,2.19595897942781448e-03
8,32,blocks/11/attention/query/kernel,150,8.67657661274279235e-07,2.14917981065809727e-03
8,32,blocks/11/attention/query/kernel,151,8.22224535568238935e-07,2.08445941098034382e-03
8,32,blocks/11/attention/query/kernel,152,8.09903156095970189e-07,2.04528984613716602e-03
8,32,blocks/11/attention/query/kernel,153,7.85418762916378910e-07,1.97974173352122307e-03
8,32,blocks/11/attention/query/kernel,154,7.57145471652620472e-07,1.94780644960701466e-03
8,32,blocks/11/attention/query/kernel,155,7.43791019885975402e-07,1.90169783309102058e-03
8,32,blocks/11/attention/query/kernel,156,7.20332593573402846e-07,1.87831185758113861e-03
8,32,blocks/11/attention/query/kernel,157,6.98813323651847895e-07,1.85464601963758469e-03
8,32,blocks/11/attention/query/kernel,158,6.66735104459803551e-07,1.72430917154997587e-03
8,32,blocks/11/attention/query/kernel,159,6.57647376556269592e-07,1.69562234077602625e-03
8,32,blocks/11/attention/query/kernel,160,6.43985288206749829e-07,1.64223066531121731e-03
8,32,blocks/11/attention/query/kernel,161,6.31770660675101681e-07,1.59395043738186359e-03
8,32,blocks/11/attention/query/kernel,162,5.85839416089584120e-07,1.55988719779998064e-03
8,32,blocks/11/attention/query/kernel,163,5.67962672448629746e-07,1.51661597192287445e-03
8,32,blocks/11/attention/query/kernel,164,5.58808210371353198e-07,1.45843497011810541e-03
8,32,blocks/11/attention/query/kernel,165,5.31019793470477453e-07,1.38772523496299982e-03
8,32,blocks/11/attention/query/kernel,166,5.25431119058339391e-07,1.34541455190628767e-03
8,32,blocks/11/attention/query/kernel,167,5.17597641191969160e-07,1.29436934366822243e-03
8,32,blocks/11/attention/query/kernel,168,4.89867375108588021e-07,1.25001929700374603e-03
8,32,blocks/11/attention/query/kernel,169,4.62066765294366633e-07,1.13883428275585175e-03
8,32,blocks/11/attention/query/kernel,170,4.39326385048843804e-07,1.09199166763573885e-03
8,32,blocks/11/attention/query/kernel,171,4.15021730759690399e-07,1.06977892573922873e-03
8,32,blocks/11/attention/query/kernel,172,3.80812934963614680e-07,1.01028766948729753e-03
8,32,blocks/11/attention/query/kernel,173,3.61601479426099104e-07,1.00321741774678230e-03
8,32,blocks/11/attention/query/kernel,174,3.37291396590444492e-07,8.88098904397338629e-04
8,32,blocks/11/attention/query/kernel,175,3.27772738728526747e-07,8.41793254949152470e-04
8,32,blocks/11/attention/query/kernel,176,3.09255682395814802e-07,7.91073834989219904e-04
8,32,blocks/11/attention/query/kernel,177,2.97343774491309887e-07,7.62210926041007042e-04
8,32,blocks/11/attention/query/kernel,178,2.82233401094345027e-07,7.38663133233785629e-04
8,32,blocks/11/attention/query/kernel,179,2.69856997192619019e-07,7.00085307471454144e-04
8,32,blocks/11/attention/query/kernel,180,2.34813796851085499e-07,5.87642483878880739e-04
8,32,blocks/11/attention/query/kernel,181,2.21020869162202871e-07,5.29839075170457363e-04
8,32,blocks/11/attention/query/kernel,182,1.95101165445521474e-07,5.14091691002249718e-04
8,32,blocks/11/attention/query/kernel,183,1.64367179422697518e-07,4.64570330223068595e-04
8,32,blocks/11/attention/query/kernel,184,1.60706306928659615e-07,4.33715817052870989e-04
8,32,blocks/11/attention/query/kernel,185,1.30989661784042255e-07,3.55658994521945715e-04
8,32,blocks/11/attention/query/kernel,186,1.20692646987663466e-07,3.14336823066696525e-04
8,32,blocks/11/attention/query/kernel,187,9.63734336778543366e-08,2.93162331217899919e-04
8,32,blocks/11/attention/query/kernel,188,9.03587746847733797e-08,2.27663331315852702e-04
8,32,blocks/11/attention/query/kernel,189,6.42118180849138298e-08,1.73575201188214123e-04
8,32,blocks/11/attention/query/kernel,190,5.20514760182777536e-08,1.25675025628879666e-04
8,32,blocks/11/attention/query/kernel,191,1.75696577286998945e-08,8.13447113614529371e-05
8,32,blocks/11/attention/query/kernel,192,2.51997733791142764e-09,1.68084934557555243e-05
8,244,blocks/0/attention/query/kernel,1,4.13333873439114541e-05,1.24386008828878403e-02
8,244,blocks/0/attention/query/kernel,2,1.69023041962645948e-05,1.23436832800507545e-02
8,244,blocks/0/attention/query/kernel,3,1.46635748023982160e-05,1.20619386434555054e-02
8,244,blocks/0/attention/query/kernel,4,1.40969095809850842e-05,1.18865044787526131e-02
8,244,blocks/0/attention/query/kernel,5,1.28081028378801420e-05,1.18524217978119850e-02
8,244,blocks/0/attention/query/kernel,6,1.04126611404353753e-05,1.16265937685966492e-02
8,244,blocks/0/attention/query/kernel,7,9.68536005530040711e-06,1.15463742986321449e-02
8,244,blocks/0/attention/query/kernel,8,8.94851018529152498e-06,1.14394882693886757e-02
8,244,blocks/0/attention/query/kernel,9,8.57951181387761608e-06,1.12739410251379013e-02
8,244,blocks/0/attention/query/kernel,10,7.56741837903973646e-06,1.11907068639993668e-02
8,244,blocks/0/attention/query/kernel,11,7.19132685844670050e-06,1.11188162118196487e-02
8,244,blocks/0/attention/query/kernel,12,6.85156282997922972e-06,1.09323738142848015e-02
8,244,blocks/0/attention/query/kernel,13,6.22997004029457457e-06,1.08669446781277657e-02
8,244,blocks/0/attention/query/kernel,14,5.23908056493382901e-06,1.07066724449396133e-02
8,244,blocks/0/attention/query/kernel,15,5.12421820531017147e-06,1.06039242818951607e-02
8,244,blocks/0/attention/query/kernel,16,5.01618978887563571e-06,1.05308806523680687e-02
8,244,blocks/0/attention/query/kernel,17,4.41442807641578838e-06,1.04155596345663071e-02
8,244,blocks/0/attention/query/kernel,18,4.26674660047865473e-06,1.03227747604250908e-02
8,244,blocks/0/attention/query/kernel,19,4.14277883464819752e-06,1.02740693837404251e-02
8,244,blocks/0/attention/query/kernel,20,3.94695734939887188e-06,1.02471867576241493e-02
8,244,blocks/0/attention/query/kernel,21,3.67890720553987194e-06,1.01592801511287689e-02
8,244,blocks/0/attention/query/kernel,22,3.11395865537633654e-06,1.00790876895189285e-02
8,244,blocks/0/attention/query/kernel,23,3.08326184494944755e-06,1.00006870925426483e-02
8,244,blocks/0/attention/query/kernel,24,2.90685625259357039e-06,9.93175804615020752e-03
8,244,blocks/0/attention/query/kernel,25,2.79216942544735502e-06,9.84940677881240845e-03
8,244,blocks/0/attention/query/kernel,26,2.66382176050683483e-06,9.76795144379138947e-03
8,244,blocks/0/attention/query/kernel,27,2.35919264923722949e-06,9.69018880277872086e-03
8,244,blocks/0/attention/query/kernel,28,2.31254443860962056e-06,9.56136640161275864e-03
8,244,blocks/0/attention/query/kernel,29,2.20969104702817276e-06,9.49026644229888916e-03
8,244,blocks/0/attention/query/kernel,30,2.01138573174830526e-06,9.39184054732322693e-03
8,244,blocks/0/attention/query/kernel,31,1.89631691682734527e-06,9.34461690485477448e-03
8,244,blocks/0/attention/query/kernel,32,1.84119573987118201e-06,9.29646100848913193e-03
8,244,blocks/0/attention/query/kernel,33,1.72848922375123948e-06,9.12464130669832230e-03
8,244,blocks/0/attention/query/kernel,34,1.68028088864957681e-06,9.07042901962995529e-03
8,244,blocks/0/attention/query/kernel,35,1.58137686412374023e-06,9.04037710279226303e-03
8,244,blocks/0/attention/query/kernel,36,1.39057465275982395e-06,8.96311737596988678e-03
8,244,blocks/0/attention/query/kernel,37,1.34854963107500225e-06,8.91973637044429779e-03
8,244,blocks/0/attention/query/kernel,38,1.30168177747691516e-06,8.75254254788160324e-03
8,244,blocks/0/attention/query/kernel,39,1.22220922094129492e-06,8.73235054314136505e-03
8,244,blocks/0/attention/query/kernel,40,1.17640070129709784e-06,8.66671185940504074e-03
8,244,blocks/0/attention/query/kernel,41,1.12534769414196489e-06,8.55832081288099289e-03
8,244,blocks/0/attention/query/kernel,42,1.06716640857484890e-06,8.47405567765235901e-03
8,244,blocks/0/attention/query/kernel,43,9.61832483881153166e-07,8.38922616094350815e-03
8,244,blocks/0/attention/query/kernel,44,9.28187887438980397e-07,8.36357753723859787e-03
8,244,blocks/0/attention/query/kernel,45,9.17695274438301567e-07,8.31893645226955414e-03
8,244,blocks/0/attention/query/kernel,46,8.90827493549295468e-07,8.22893064469099045e-03
8,244,blocks/0/attention/query/kernel,47,8.26543612220120849e-07,8.15694965422153473e-03
8,244,blocks/0/attention/query/kernel,48,7.67526614708913257e-07,8.10901448130607605e-03
8,244,blocks/0/attention/query/kernel,49,7.52837252093740972e-07,8.01708735525608063e-03
8,244,blocks/0/attention/query/kernel,50,6.94469179052248364e-07,7.98765756189823151e-03
8,244,blocks/0/attention/query/kernel,51,6.56339693705376703e-07,7.93701503425836563e-03
8,244,blocks/0/attention/query/kernel,52,6.26993596597458236e-07,7.84037448465824127e-03
8,244,blocks/0/attention/query/kernel,53,5.96085897086595651e-07,7.80416373163461685e-03
8,244,blocks/0/attention/query/kernel,54,5.55787380562833278e-07,7.68324499949812889e-03
8,244,blocks/0/attention/query/kernel,55,5.21810534337419085e-07,7.59546924382448196e-03
8,244,blocks/0/attention/query/kernel,56,4.96536642913270043e-07,7.51335406675934792e-03
8,244,blocks/0/attention/query/kernel,57,4.47094237188139232e-07,7.46595580130815506e-03
8,244,blocks/0/attention/query/kernel,58,4.20762148678477388e-07,7.42507772520184517e-03
8,244,blocks/0/attention/query/kernel,59,4.03525433512186282e-07,7.35904462635517120e-03
8,244,blocks/0/attention/query/kernel,60,3.76195970375192701e-07,7.32084037736058235e-03
8,244,blocks/0/attention/query/kernel,61,3.55938823304313701e-07,7.29340314865112305e-03
8,244,blocks/0/attention/query/kernel,62,3.24176056665237411e-07,7.22580449655652046e-03
8,244,blocks/0/attention/query/kernel,63,3.11254950702277711e-07,7.14916177093982697e-03
8,244,blocks/0/attention/query/kernel,64,2.87146406208194094e-07,7.11635407060384750e-03
8,244,blocks/0/attention/query/kernel,65,2.67855767788205412e-07,7.05242203548550606e-03
8,244,blocks/0/attention/query/kernel,66,2.49419514375404106e-07,6.97535742074251175e-03
8,244,blocks/0/attention/query/kernel,67,2.33383175896051398e-07,6.91762473434209824e-03
8,244,blocks/0/attention/query/kernel,68,2.28854844408488134e-07,6.83139078319072723e-03
8,244,blocks/0/attention/query/kernel,69,2.16666435903789534e-07,6.77904486656188965e-03
8,244,blocks/0/attention/query/kernel,70,2.01357465812179726e-07,6.73400750383734703e-03
8,244,blocks/0/attention/query/kernel,71,1.73257973301588208e-07,6.64545269683003426e-03
8,244,blocks/0/attention/query/kernel,72,1.71296790085762041e-07,6.54179882258176804e-03
8,244,blocks/0/attention/query/kernel,73,1.55093161424701975e-07,6.48501981049776077e-03
8,244,blocks/0/attention/query/kernel,74,1.51463623865311092e-07,6.43265387043356895e-03
8,244,blocks/0/attention/query/kernel,75,1.41697725553058262e-07,6.33733021095395088e-03
8,244,blocks/0/attention/query/kernel,76,1.33077946884441189e-07,6.29667472094297409e-03
8,244,blocks/0/attention/query/kernel,77,1.25950904816818365e-07,6.21508248150348663e-03
8,244,blocks/0/attention/query/kernel,78,1.23619543046515901e-07,6.12310972064733505e-03
8,244,blocks/0/attention/query/kernel,79,1.07706455310108140e-07,6.06326758861541748e-03
8,244,blocks/0/attention/query/kernel,80,1.02466955809177307e-07,6.02296274155378342e-03
8,244,blocks/0/attention/query/kernel,81,9.76990932599619555e-08,5.99756976589560509e-03
8,244,blocks/0/attention/query/kernel,82,9.45999403256791993e-08,5.96950482577085495e-03
8,244,blocks/0/attention/query/kernel,83,9.05471182477413095e-08,5.90986106544733047e-03
8,244,blocks/0/attention/query/kernel,84,8.11954947721460485e-08,5.83603838458657265e-03
8,244,blocks/0/attention/query/kernel,85,7.56166045334794035e-08,5.82344969734549522e-03
8,244,blocks/0/attention/query/kernel,86,7.00305946566004422e-08,5.70295099169015884e-03
8,244,blocks/0/attention/query/kernel,87,6.32580352544209745e-08,5.66130178049206734e-03
8,244,blocks/0/attention/query/kernel,88,6.15926083469275909e-08,5.61714498326182365e-03
